Match_ID,Home_team,Away_team,FirstHalf_H,FirstHalf_A,FirstHalf_R,FH_Over_Under_1.5,SecondHalf_H,SecondHalf_A,SecondHalf_R,SH_Over_Under_1.5,Final_H,Final_A,Final_R,F_Over_Under_2.5,Winning_Team,Losing_Team,Payout_Winning Team
1142,Manchester United,Aston Villa,1,0,H,U,2,1,H,O,3,1,H,O,Manchester United,Aston Villa,1.33
1143,Swansea,Hull City,2,0,H,O,1,1,D,O,3,1,H,O,Swansea,Hull City,1.83
1144,West Brom,QPR,0,3,A,O,1,1,D,O,1,4,A,O,QPR,West Brom,4.75
1145,Arsenal,Liverpool,3,0,H,O,1,1,D,O,4,1,H,O,Arsenal,Liverpool,2.1
1146,Hull City,Chelsea,2,2,D,O,0,1,A,U,2,3,A,O,Chelsea,Hull City,1.44
1147,QPR,Everton,0,1,A,U,1,1,D,O,1,2,A,O,Everton,QPR,2.4
1148,Liverpool,Manchester United,0,1,A,U,1,1,D,O,1,2,A,O,Manchester United,Liverpool,3
1149,West Ham,Sunderland,0,0,D,U,1,0,H,U,1,0,H,U,West Ham,Sunderland,1.91
1150,Aston Villa,Swansea,0,0,D,U,0,1,A,U,0,1,A,U,Swansea,Aston Villa,2.75
1151,Newcastle Utd,Arsenal,0,2,A,O,1,0,H,U,1,2,A,O,Arsenal,Newcastle Utd,1.8
1152,Southampton,Burnley,1,0,H,U,1,0,H,U,2,0,H,U,Southampton,Burnley,1.4
1153,Stoke City,Crystal Palace,1,2,A,O,0,0,D,U,1,2,A,O,Crystal Palace,Stoke City,4
1154,Tottenham,Leicester,2,1,H,O,2,2,D,O,4,3,H,O,Tottenham,Leicester,1.44
1155,Manchester City,West Brom,2,0,H,O,1,0,H,U,3,0,H,O,Manchester City,West Brom,1.2
1156,Swansea,Liverpool,0,0,D,U,0,1,A,U,0,1,A,U,Liverpool,Swansea,2.15
1157,Everton,Newcastle Utd,1,0,H,U,2,0,H,O,3,0,H,O,Everton,Newcastle Utd,1.83
1158,Manchester United,Tottenham,3,0,H,O,0,0,D,U,3,0,H,O,Manchester United,Tottenham,1.75
1159,Chelsea,Southampton,1,1,D,O,0,0,D,U,1,1,D,U,Chelsea / Southampton,Chelsea / Southampton,4.5
1160,Burnley,Manchester City,0,0,D,U,1,0,H,U,1,0,H,U,Burnley,Manchester City,7
1161,Arsenal,West Ham,1,0,H,U,2,0,H,O,3,0,H,O,Arsenal,West Ham,1.4
1162,Leicester,Hull City,0,0,D,U,0,0,D,U,0,0,D,U,Leicester / Hull City,Leicester / Hull City,3.25
1163,Sunderland,Aston Villa,0,4,A,O,0,0,D,U,0,4,A,O,Aston Villa,Sunderland,3.75
1164,West Brom,Stoke City,1,0,H,U,0,0,D,U,1,0,H,U,West Brom,Stoke City,2.38
1165,Crystal Palace,QPR,3,0,H,O,0,1,A,U,3,1,H,O,Crystal Palace,QPR,2
1166,QPR,Tottenham,0,1,A,U,1,1,D,O,1,2,A,O,Tottenham,QPR,1.8
1167,Liverpool,Burnley,1,0,H,U,1,0,H,U,2,0,H,U,Liverpool,Burnley,1.29
1168,Manchester City,Leicester,1,0,H,U,1,0,H,U,2,0,H,U,Manchester City,Leicester,1.2
1169,Newcastle Utd,Manchester United,0,0,D,U,0,1,A,U,0,1,A,U,Manchester United,Newcastle Utd,1.8
1170,QPR,Arsenal,0,0,D,U,1,2,A,O,1,2,A,O,Arsenal,QPR,1.57
1171,Stoke City,Everton,1,0,H,U,1,0,H,U,2,0,H,U,Stoke City,Everton,2.5
1172,Tottenham,Swansea,1,1,D,O,2,1,H,O,3,2,H,O,Tottenham,Swansea,1.67
1173,West Ham,Chelsea,0,1,A,U,0,0,D,U,0,1,A,U,Chelsea,West Ham,1.57
1174,Aston Villa,West Brom,1,0,H,U,1,1,D,O,2,1,H,O,Aston Villa,West Brom,2.6
1175,Hull City,Sunderland,1,0,H,U,0,1,A,U,1,1,D,U,Hull City / Sunderland,Hull City / Sunderland,3.3
1176,Southampton,Crystal Palace,0,0,D,U,1,0,H,U,1,0,H,U,Southampton,Crystal Palace,1.62
1177,Arsenal,Everton,1,0,H,U,1,0,H,U,2,0,H,U,Arsenal,Everton,1.62
1178,Liverpool,Manchester City,1,1,D,O,1,0,H,U,2,1,H,O,Liverpool,Manchester City,2.75
1179,Burnley,Swansea,0,0,D,U,0,1,A,U,0,1,A,U,Swansea,Burnley,2.8
1180,Manchester United,Sunderland,0,0,D,U,2,0,H,O,2,0,H,U,Manchester United,Sunderland,1.36
1181,Newcastle Utd,Aston Villa,1,0,H,U,0,0,D,U,1,0,H,U,Newcastle Utd,Aston Villa,2
1182,Stoke City,Hull City,0,0,D,U,1,0,H,U,1,0,H,U,Stoke City,Hull City,1.8
1183,West Brom,Southampton,1,0,H,U,0,0,D,U,1,0,H,U,West Brom,Southampton,4
1184,West Ham,Crystal Palace,0,1,A,U,1,2,A,O,1,3,A,O,Crystal Palace,West Ham,3.5
1185,Southampton,Liverpool,0,1,A,U,0,1,A,U,0,2,A,U,Liverpool,Southampton,2.63
1186,Everton,Leicester,0,0,D,U,2,2,D,O,2,2,D,O,Everton / Leicester,Everton / Leicester,4.2
1187,Tottenham,West Ham,0,1,A,U,2,1,H,O,2,2,D,O,Tottenham / West Ham,Tottenham / West Ham,3.75
1188,Manchester City,Newcastle Utd,3,0,H,O,2,0,H,O,5,0,H,O,Manchester City,Newcastle Utd,1.2
1189,Aston Villa,Stoke City,1,1,D,O,0,1,A,U,1,2,A,O,Stoke City,Aston Villa,2.88
1190,Chelsea,Burnley,1,0,H,U,0,1,A,U,1,1,D,U,Chelsea / Burnley,Chelsea / Burnley,6.5
1191,Crystal Palace,Arsenal,0,2,A,O,1,0,H,U,1,2,A,O,Arsenal,Crystal Palace,1.8
1192,Hull City,QPR,1,1,D,O,1,0,H,U,2,1,H,O,Hull City,QPR,1.91
1193,Sunderland,West Brom,0,0,D,U,0,0,D,U,0,0,D,U,Sunderland / West Brom,Sunderland / West Brom,3.25
1194,Swansea,Manchester United,1,1,D,O,1,0,H,U,2,1,H,O,Swansea,Manchester United,4
1195,Crystal Palace,Newcastle Utd,0,1,A,U,1,0,H,U,1,1,D,U,Crystal Palace / Newcastle Utd,Crystal Palace / Newcastle Utd,3.3
1196,West Brom,Swansea,0,0,D,U,2,0,H,O,2,0,H,U,West Brom,Swansea,2.38
1197,Chelsea,Everton,0,0,D,U,1,0,H,U,1,0,H,U,Chelsea,Everton,1.3
1198,Manchester United,Burnley,2,1,H,O,1,0,H,U,3,1,H,O,Manchester United,Burnley,1.25
1199,Southampton,West Ham,0,0,D,U,0,0,D,U,0,0,D,U,Southampton / West Ham,Southampton / West Ham,3.75
1200,Stoke City,Manchester City,1,1,D,O,0,3,A,O,1,4,A,O,Manchester City,Stoke City,1.62
1201,Liverpool,Tottenham,1,1,D,O,2,1,H,O,3,2,H,O,Liverpool,Tottenham,1.83
1202,Arsenal,Leicester,2,0,H,O,0,1,A,U,2,1,H,O,Arsenal,Leicester,1.25
1203,Hull City,Aston Villa,1,0,H,U,1,0,H,U,2,0,H,U,Hull City,Aston Villa,2.1
1204,Sunderland,QPR,0,2,A,O,0,0,D,U,0,2,A,U,QPR,Sunderland,4
1205,West Ham,Manchester United,0,0,D,U,1,1,D,O,1,1,D,U,West Ham / Manchester United,West Ham / Manchester United,3.4
1206,Newcastle Utd,Stoke City,0,0,D,U,1,1,D,O,1,1,D,U,Newcastle Utd / Stoke City,Newcastle Utd / Stoke City,3.2
1207,Burnley,West Brom,2,1,H,O,0,1,A,U,2,2,D,O,Burnley / West Brom,Burnley / West Brom,3.2
1208,Everton,Liverpool,0,0,D,U,0,0,D,U,0,0,D,U,Everton / Liverpool,Everton / Liverpool,3.4
1209,Aston Villa,Chelsea,0,1,A,U,1,1,D,O,1,2,A,O,Chelsea,Aston Villa,1.22
1210,Leicester,Crystal Palace,0,0,D,U,0,1,A,U,0,1,A,U,Crystal Palace,Leicester,3
1211,Manchester City,Hull City,0,1,A,U,1,0,H,U,1,1,D,U,Manchester City / Hull City,Manchester City / Hull City,7.5
1212,QPR,Southampton,0,0,D,U,0,1,A,U,0,1,A,U,Southampton,QPR,1.75
1213,Swansea,Sunderland,0,1,A,U,1,0,H,U,1,1,D,U,Swansea / Sunderland,Swansea / Sunderland,3.6
1214,Tottenham,Arsenal,0,1,A,U,2,0,H,O,2,1,H,O,Tottenham,Arsenal,3.3
1215,Southampton,Swansea,0,0,D,U,0,1,A,U,0,1,A,U,Swansea,Southampton,5.25
1216,Arsenal,Aston Villa,1,0,H,U,4,0,H,O,5,0,H,O,Arsenal,Aston Villa,1.33
1217,Chelsea,Manchester City,1,1,D,O,0,0,D,U,1,1,D,U,Chelsea / Manchester City,Chelsea / Manchester City,3.5
1218,Crystal Palace,Everton,0,1,A,U,0,0,D,U,0,1,A,U,Everton,Crystal Palace,2.25
1219,Liverpool,West Ham,0,0,D,U,2,0,H,O,2,0,H,U,Liverpool,West Ham,1.67
1220,Manchester United,Leicester,3,0,H,O,0,1,A,U,3,1,H,O,Manchester United,Leicester,1.3
1221,Stoke City,QPR,2,1,H,O,1,0,H,U,3,1,H,O,Stoke City,QPR,1.57
1222,Sunderland,Burnley,2,0,H,O,0,0,D,U,2,0,H,U,Sunderland,Burnley,2
1223,West Brom,Tottenham,0,2,A,O,0,1,A,U,0,3,A,O,Tottenham,West Brom,2.1
1224,Hull City,Newcastle Utd,0,1,A,U,0,2,A,O,0,3,A,O,Newcastle Utd,Hull City,3.2
1225,Everton,West Brom,0,0,D,U,0,0,D,U,0,0,D,U,Everton / West Brom,Everton / West Brom,3.6
1226,Manchester City,Arsenal,0,1,A,U,0,1,A,U,0,2,A,U,Arsenal,Manchester City,4.2
1227,West Ham,Hull City,0,0,D,U,3,0,H,O,3,0,H,O,West Ham,Hull City,1.7
1228,Newcastle Utd,Southampton,1,1,D,O,0,1,A,U,1,2,A,O,Southampton,Newcastle Utd,2.4
1229,Aston Villa,Liverpool,0,1,A,U,0,1,A,U,0,2,A,U,Liverpool,Aston Villa,1.91
1230,Burnley,Crystal Palace,2,1,H,O,0,2,A,O,2,3,A,O,Crystal Palace,Burnley,2.75
1231,Leicester,Stoke City,0,0,D,U,0,1,A,U,0,1,A,U,Stoke City,Leicester,2.8
1232,QPR,Manchester United,0,0,D,U,0,2,A,O,0,2,A,U,Manchester United,QPR,1.62
1233,Swansea,Chelsea,0,4,A,O,0,1,A,U,0,5,A,O,Chelsea,Swansea,1.62
1234,Tottenham,Sunderland,1,1,D,O,1,0,H,U,2,1,H,O,Tottenham,Sunderland,1.57
1235,Manchester United,Southampton,0,0,D,U,0,1,A,U,0,1,A,U,Southampton,Manchester United,7
1236,Arsenal,Stoke City,2,0,H,O,1,0,H,U,3,0,H,O,Arsenal,Stoke City,1.4
1237,Crystal Palace,Tottenham,0,0,D,U,2,1,H,O,2,1,H,O,Crystal Palace,Tottenham,3.6
1238,Burnley,QPR,2,1,H,O,0,0,D,U,2,1,H,O,Burnley,QPR,2.3
1239,Chelsea,Newcastle Utd,1,0,H,U,1,0,H,U,2,0,H,U,Chelsea,Newcastle Utd,1.22
1240,Everton,Manchester City,0,0,D,U,1,1,D,O,1,1,D,U,Everton / Manchester City,Everton / Manchester City,3.75
1241,Leicester,Aston Villa,1,0,H,U,0,0,D,U,1,0,H,U,Leicester,Aston Villa,2.5
1242,Swansea,West Ham,0,1,A,U,1,0,H,U,1,1,D,U,Swansea / West Ham,Swansea / West Ham,3.3
1243,West Brom,Hull City,0,0,D,U,1,0,H,U,1,0,H,U,West Brom,Hull City,1.91
1244,Sunderland,Liverpool,0,1,A,U,0,0,D,U,0,1,A,U,Liverpool,Sunderland,1.75
1245,Tottenham,Chelsea,3,1,H,O,2,2,D,O,5,3,H,O,Tottenham,Chelsea,3.6
1246,Aston Villa,Crystal Palace,0,0,D,U,0,0,D,U,0,0,D,U,Aston Villa / Crystal Palace,Aston Villa / Crystal Palace,3.3
1247,Hull City,Everton,2,0,H,O,0,0,D,U,2,0,H,U,Hull City,Everton,3.1
1248,Liverpool,Leicester,2,0,H,O,0,2,A,O,2,2,D,O,Liverpool / Leicester,Liverpool / Leicester,5
1249,Manchester City,Sunderland,0,0,D,U,3,2,H,O,3,2,H,O,Manchester City,Sunderland,1.22
1250,Newcastle Utd,Burnley,2,1,H,O,1,2,A,O,3,3,D,O,Newcastle Utd / Burnley,Newcastle Utd / Burnley,3.75
1251,QPR,Swansea,1,0,H,U,0,1,A,U,1,1,D,U,QPR / Swansea,QPR / Swansea,3.2
1252,Southampton,Arsenal,1,0,H,U,1,0,H,U,2,0,H,U,Southampton,Arsenal,2.8
1253,West Ham,West Brom,1,1,D,O,0,0,D,U,1,1,D,U,West Ham / West Brom,West Ham / West Brom,3.5
1254,Stoke City,Manchester United,1,1,D,O,0,0,D,U,1,1,D,U,Stoke City / Manchester United,Stoke City / Manchester United,3.6
1255,Liverpool,Swansea,1,0,H,U,3,1,H,O,4,1,H,O,Liverpool,Swansea,1.62
1256,Newcastle Utd,Everton,1,1,D,O,2,1,H,O,3,2,H,O,Newcastle Utd,Everton,2.6
1257,Aston Villa,Sunderland,0,0,D,U,0,0,D,U,0,0,D,U,Aston Villa / Sunderland,Aston Villa / Sunderland,3.3
1258,Hull City,Leicester,0,1,A,U,0,0,D,U,0,1,A,U,Leicester,Hull City,2.9
1259,Manchester City,Burnley,2,0,H,O,0,2,A,O,2,2,D,O,Manchester City / Burnley,Manchester City / Burnley,6.5
1260,QPR,Crystal Palace,0,0,D,U,0,0,D,U,0,0,D,U,QPR / Crystal Palace,QPR / Crystal Palace,3.25
1261,Stoke City,West Brom,0,0,D,U,2,0,H,O,2,0,H,U,Stoke City,West Brom,1.85
1262,West Ham,Arsenal,0,2,A,O,1,0,H,U,1,2,A,O,Arsenal,West Ham,2.15
1263,Southampton,Chelsea,1,1,D,O,0,0,D,U,1,1,D,U,Southampton / Chelsea,Southampton / Chelsea,3.5
1264,Tottenham,Manchester United,0,0,D,U,0,0,D,U,0,0,D,U,Tottenham / Manchester United,Tottenham / Manchester United,3.4
1265,Arsenal,QPR,1,0,H,U,1,1,D,O,2,1,H,O,Arsenal,QPR,1.25
1266,Burnley,Liverpool,0,0,D,U,0,1,A,U,0,1,A,U,Liverpool,Burnley,1.83
1267,Crystal Palace,Southampton,0,1,A,U,1,2,A,O,1,3,A,O,Southampton,Crystal Palace,2
1268,Everton,Stoke City,0,1,A,U,0,0,D,U,0,1,A,U,Stoke City,Everton,5.5
1269,Leicester,Tottenham,0,1,A,U,1,1,D,O,1,2,A,O,Tottenham,Leicester,2
1270,Manchester United,Newcastle Utd,2,0,H,O,1,1,D,O,3,1,H,O,Manchester United,Newcastle Utd,1.4
1271,Sunderland,Hull City,1,1,D,O,0,2,A,O,1,3,A,O,Hull City,Sunderland,3.3
1272,Swansea,Aston Villa,1,0,H,U,0,0,D,U,1,0,H,U,Swansea,Aston Villa,1.8
1273,West Brom,Manchester City,0,3,A,O,1,0,H,U,1,3,A,O,Manchester City,West Brom,1.5
1274,Chelsea,West Ham,1,0,H,U,1,0,H,U,2,0,H,U,Chelsea,West Ham,1.33
1275,Stoke City,Chelsea,0,1,A,U,0,1,A,U,0,2,A,U,Chelsea,Stoke City,1.44
1276,Liverpool,Arsenal,1,1,D,O,1,1,D,O,2,2,D,O,Liverpool / Arsenal,Liverpool / Arsenal,3.4
1277,Newcastle Utd,Sunderland,0,0,D,U,0,1,A,U,0,1,A,U,Sunderland,Newcastle Utd,3.75
1278,Aston Villa,Manchester United,1,0,H,U,0,1,A,U,1,1,D,U,Aston Villa / Manchester United,Aston Villa / Manchester United,4
1279,Hull City,Swansea,0,1,A,U,0,0,D,U,0,1,A,U,Swansea,Hull City,2.3
1280,QPR,West Brom,1,2,A,O,2,0,H,O,3,2,H,O,QPR,West Brom,2.4
1281,Southampton,Everton,1,0,H,U,2,0,H,O,3,0,H,O,Southampton,Everton,2.1
1282,Tottenham,Burnley,2,1,H,O,0,0,D,U,2,1,H,O,Tottenham,Burnley,1.44
1283,West Ham,Leicester,1,0,H,U,1,0,H,U,2,0,H,U,West Ham,Leicester,1.75
1284,Manchester City,Crystal Palace,0,0,D,U,3,0,H,O,3,0,H,O,Manchester City,Crystal Palace,1.2
1285,Everton,QPR,2,0,H,O,1,1,D,O,3,1,H,O,Everton,QPR,1.36
1286,Swansea,Tottenham,0,1,A,U,1,1,D,O,1,2,A,O,Tottenham,Swansea,2.6
1287,Manchester United,Liverpool,2,0,H,O,1,0,H,U,3,0,H,O,Manchester United,Liverpool,2
1288,Arsenal,Newcastle Utd,1,0,H,U,3,1,H,O,4,1,H,O,Arsenal,Newcastle Utd,1.44
1289,Burnley,Southampton,0,0,D,U,1,0,H,U,1,0,H,U,Burnley,Southampton,4.5
1290,Chelsea,Hull City,1,0,H,U,1,0,H,U,2,0,H,U,Chelsea,Hull City,1.18
1291,Crystal Palace,Stoke City,1,1,D,O,0,0,D,U,1,1,D,U,Crystal Palace / Stoke City,Crystal Palace / Stoke City,3.2
1292,Leicester,Manchester City,0,1,A,U,0,0,D,U,0,1,A,U,Manchester City,Leicester,1.36
1293,Sunderland,West Ham,1,1,D,O,0,0,D,U,1,1,D,U,Sunderland / West Ham,Sunderland / West Ham,3.3
1294,West Brom,Aston Villa,0,0,D,U,1,0,H,U,1,0,H,U,West Brom,Aston Villa,2.2
1295,Southampton,Manchester United,1,1,D,O,0,1,A,U,1,2,A,O,Manchester United,Southampton,2.7
1296,Aston Villa,Leicester,1,1,D,O,1,0,H,U,2,1,H,O,Aston Villa,Leicester,2.3
1297,West Ham,Swansea,1,1,D,O,2,0,H,O,3,1,H,O,West Ham,Swansea,2.5
1298,Manchester City,Everton,1,0,H,U,0,0,D,U,1,0,H,U,Manchester City,Everton,1.4
1299,Hull City,West Brom,0,0,D,U,0,0,D,U,0,0,D,U,Hull City / West Brom,Hull City / West Brom,3.25
1300,Liverpool,Sunderland,0,0,D,U,0,0,D,U,0,0,D,U,Liverpool / Sunderland,Liverpool / Sunderland,4.5
1301,QPR,Burnley,0,0,D,U,2,0,H,O,2,0,H,U,QPR,Burnley,2.3
1302,Stoke City,Arsenal,3,0,H,O,0,2,A,O,3,2,H,O,Stoke City,Arsenal,3.4
1303,Tottenham,Crystal Palace,0,0,D,U,0,0,D,U,0,0,D,U,Tottenham / Crystal Palace,Tottenham / Crystal Palace,3.8
1304,Newcastle Utd,Chelsea,0,0,D,U,2,1,H,O,2,1,H,O,Newcastle Utd,Chelsea,6
1305,Arsenal,Southampton,0,0,D,U,1,0,H,U,1,0,H,U,Arsenal,Southampton,1.85
1306,Chelsea,Tottenham,2,0,H,O,1,0,H,U,3,0,H,O,Chelsea,Tottenham,1.33
1307,Everton,Hull City,1,0,H,U,0,1,A,U,1,1,D,U,Everton / Hull City,Everton / Hull City,4
1308,Sunderland,Manchester City,1,2,A,O,0,2,A,O,1,4,A,O,Manchester City,Sunderland,1.44
1309,Crystal Palace,Aston Villa,0,1,A,U,0,0,D,U,0,1,A,U,Aston Villa,Crystal Palace,3.5
1310,West Brom,West Ham,1,2,A,O,0,0,D,U,1,2,A,O,West Ham,West Brom,3
1311,Burnley,Newcastle Utd,1,0,H,U,0,1,A,U,1,1,D,U,Burnley / Newcastle Utd,Burnley / Newcastle Utd,3.3
1312,Leicester,Liverpool,1,1,D,O,0,2,A,O,1,3,A,O,Liverpool,Leicester,1.8
1313,Manchester United,Stoke City,1,1,D,O,1,0,H,U,2,1,H,O,Manchester United,Stoke City,1.44
1314,Swansea,QPR,0,0,D,U,2,0,H,O,2,0,H,U,Swansea,QPR,1.75
1315,Tottenham,Everton,2,1,H,O,0,0,D,U,2,1,H,O,Tottenham,Everton,2.2
1316,Southampton,Manchester City,0,0,D,U,0,3,A,O,0,3,A,O,Manchester City,Southampton,2.05
1317,Sunderland,Chelsea,0,0,D,U,0,0,D,U,0,0,D,U,Sunderland / Chelsea,Sunderland / Chelsea,4.33
1318,Burnley,Aston Villa,0,1,A,U,1,0,H,U,1,1,D,U,Burnley / Aston Villa,Burnley / Aston Villa,3.25
1319,Liverpool,Stoke City,0,0,D,U,1,0,H,U,1,0,H,U,Liverpool,Stoke City,1.5
1320,Manchester United,Hull City,2,0,H,O,1,0,H,U,3,0,H,O,Manchester United,Hull City,1.3
1321,QPR,Leicester,2,1,H,O,1,1,D,O,3,2,H,O,QPR,Leicester,2.3
1322,Swansea,Crystal Palace,1,1,D,O,0,0,D,U,1,1,D,U,Swansea / Crystal Palace,Swansea / Crystal Palace,3.6
1323,West Ham,Newcastle Utd,0,0,D,U,1,0,H,U,1,0,H,U,West Ham,Newcastle Utd,2.1
1324,West Brom,Arsenal,0,0,D,U,0,1,A,U,0,1,A,U,Arsenal,West Brom,1.8
1325,Aston Villa,Southampton,1,0,H,U,0,1,A,U,1,1,D,U,Aston Villa / Southampton,Aston Villa / Southampton,3.4
1326,Hull City,Tottenham,1,0,H,U,0,2,A,O,1,2,A,O,Tottenham,Hull City,2.2
1327,Crystal Palace,Liverpool,1,1,D,O,2,0,H,O,3,1,H,O,Crystal Palace,Liverpool,5
1328,Arsenal,Manchester United,0,0,D,U,1,2,A,O,1,2,A,O,Manchester United,Arsenal,3
1329,Chelsea,West Brom,2,0,H,O,0,0,D,U,2,0,H,U,Chelsea,West Brom,1.2
1330,Everton,West Ham,1,0,H,U,1,1,D,O,2,1,H,O,Everton,West Ham,1.67
1331,Leicester,Sunderland,0,0,D,U,0,0,D,U,0,0,D,U,Leicester / Sunderland,Leicester / Sunderland,3.4
1332,Manchester City,Swansea,1,1,D,O,1,0,H,U,2,1,H,O,Manchester City,Swansea,1.29
1333,Newcastle Utd,QPR,0,0,D,U,1,0,H,U,1,0,H,U,Newcastle Utd,QPR,1.73
1334,Stoke City,Burnley,1,2,A,O,0,0,D,U,1,2,A,O,Burnley,Stoke City,4.5
1335,Swansea,Arsenal,0,0,D,U,2,1,H,O,2,1,H,O,Swansea,Arsenal,3.4
1336,Sunderland,Everton,0,0,D,U,1,1,D,O,1,1,D,U,Sunderland / Everton,Sunderland / Everton,3.6
1337,Tottenham,Stoke City,0,2,A,O,1,0,H,U,1,2,A,O,Stoke City,Tottenham,5
1338,West Brom,Newcastle Utd,0,1,A,U,0,1,A,U,0,2,A,U,Newcastle Utd,West Brom,3.4
1339,QPR,Manchester City,1,1,D,O,1,1,D,O,2,2,D,O,QPR / Manchester City,QPR / Manchester City,4.75
1340,Burnley,Hull City,0,0,D,U,1,0,H,U,1,0,H,U,Burnley,Hull City,2.7
1341,Manchester United,Crystal Palace,0,0,D,U,1,0,H,U,1,0,H,U,Manchester United,Crystal Palace,1.22
1342,Southampton,Leicester,0,0,D,U,2,0,H,O,2,0,H,U,Southampton,Leicester,1.44
1343,West Ham,Aston Villa,0,0,D,U,0,0,D,U,0,0,D,U,West Ham / Aston Villa,West Ham / Aston Villa,3.4
1344,Liverpool,Chelsea,1,1,D,O,0,1,A,U,1,2,A,O,Chelsea,Liverpool,2.25
1345,Crystal Palace,Sunderland,0,1,A,U,1,2,A,O,1,3,A,O,Sunderland,Crystal Palace,3.5
1346,Aston Villa,Tottenham,1,0,H,U,0,2,A,O,1,2,A,O,Tottenham,Aston Villa,2.1
1347,Manchester City,Manchester United,0,0,D,U,1,0,H,U,1,0,H,U,Manchester City,Manchester United,1.75
1348,Arsenal,Burnley,0,0,D,U,3,0,H,O,3,0,H,O,Arsenal,Burnley,1.22
1349,Chelsea,QPR,1,0,H,U,1,1,D,O,2,1,H,O,Chelsea,QPR,1.17
1350,Everton,Swansea,0,0,D,U,0,0,D,U,0,0,D,U,Everton / Swansea,Everton / Swansea,3.5
1351,Hull City,Southampton,0,1,A,U,0,0,D,U,0,1,A,U,Southampton,Hull City,2
1352,Leicester,West Brom,0,0,D,U,0,1,A,U,0,1,A,U,West Brom,Leicester,3.2
1353,Stoke City,West Ham,1,0,H,U,1,2,A,O,2,2,D,O,Stoke City / West Ham,Stoke City / West Ham,3.4
1354,Newcastle Utd,Liverpool,0,0,D,U,1,0,H,U,1,0,H,U,Newcastle Utd,Liverpool,4.2
1355,QPR,Aston Villa,1,0,H,U,1,0,H,U,2,0,H,U,QPR,Aston Villa,2.5
1356,Manchester United,Chelsea,0,0,D,U,1,1,D,O,1,1,D,U,Manchester United / Chelsea,Manchester United / Chelsea,3.4
1357,Burnley,Everton,1,2,A,O,0,1,A,U,1,3,A,O,Everton,Burnley,1.85
1358,Tottenham,Newcastle Utd,1,0,H,U,0,2,A,O,1,2,A,O,Newcastle Utd,Tottenham,5
1359,Swansea,Leicester,1,0,H,U,1,0,H,U,2,0,H,U,Swansea,Leicester,1.85
1360,Liverpool,Hull City,0,0,D,U,0,0,D,U,0,0,D,U,Liverpool / Hull City,Liverpool / Hull City,5
1361,Southampton,Stoke City,1,0,H,U,0,0,D,U,1,0,H,U,Southampton,Stoke City,1.7
1362,Sunderland,Arsenal,0,1,A,U,0,1,A,U,0,2,A,U,Arsenal,Sunderland,1.67
1363,West Brom,Crystal Palace,0,2,A,O,2,0,H,O,2,2,D,O,West Brom / Crystal Palace,West Brom / Crystal Palace,3.5
1364,West Ham,Manchester City,1,0,H,U,1,1,D,O,2,1,H,O,West Ham,Manchester City,6
1365,West Brom,Manchester United,1,0,H,U,1,2,A,O,2,2,D,O,West Brom / Manchester United,West Brom / Manchester United,4
1366,Stoke City,Swansea,1,1,D,O,1,0,H,U,2,1,H,O,Stoke City,Swansea,2.63
1367,QPR,Liverpool,0,0,D,U,2,3,A,O,2,3,A,O,Liverpool,QPR,1.57
1368,Arsenal,Hull City,1,1,D,O,1,1,D,O,2,2,D,O,Arsenal / Hull City,Arsenal / Hull City,5.5
1369,Burnley,West Ham,0,0,D,U,1,3,A,O,1,3,A,O,West Ham,Burnley,2.6
1370,Crystal Palace,Chelsea,0,1,A,U,1,1,D,O,1,2,A,O,Chelsea,Crystal Palace,1.36
1371,Everton,Aston Villa,1,0,H,U,2,0,H,O,3,0,H,O,Everton,Aston Villa,1.53
1372,Newcastle Utd,Leicester,0,0,D,U,1,0,H,U,1,0,H,U,Newcastle Utd,Leicester,2.25
1373,Southampton,Sunderland,3,0,H,O,5,0,H,O,8,0,H,O,Southampton,Sunderland,1.57
1374,Manchester City,Tottenham,2,1,H,O,2,0,H,O,4,1,H,O,Manchester City,Tottenham,1.5
1375,West Ham,QPR,1,0,H,U,1,0,H,U,2,0,H,U,West Ham,QPR,1.91
1376,Chelsea,Arsenal,1,0,H,U,1,0,H,U,2,0,H,U,Chelsea,Arsenal,1.73
1377,Tottenham,Southampton,1,0,H,U,0,0,D,U,1,0,H,U,Tottenham,Southampton,2
1378,Manchester United,Everton,1,0,H,U,1,1,D,O,2,1,H,O,Manchester United,Everton,1.73
1379,Aston Villa,Manchester City,0,0,D,U,0,2,A,O,0,2,A,U,Manchester City,Aston Villa,1.57
1380,Hull City,Crystal Palace,0,0,D,U,2,0,H,O,2,0,H,U,Hull City,Crystal Palace,2
1381,Leicester,Burnley,2,1,H,O,0,1,A,U,2,2,D,O,Leicester / Burnley,Leicester / Burnley,3.4
1382,Liverpool,West Brom,1,0,H,U,1,1,D,O,2,1,H,O,Liverpool,West Brom,1.25
1383,Sunderland,Stoke City,2,1,H,O,1,0,H,U,3,1,H,O,Sunderland,Stoke City,2.5
1384,Swansea,Newcastle Utd,1,1,D,O,1,1,D,O,2,2,D,O,Swansea / Newcastle Utd,Swansea / Newcastle Utd,3.4
1385,Stoke City,Newcastle Utd,1,0,H,U,0,0,D,U,1,0,H,U,Stoke City,Newcastle Utd,2.3
1386,West Brom,Burnley,2,0,H,O,2,0,H,O,4,0,H,O,West Brom,Burnley,2
